Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,EMA_200_Durumu,RSI,StochRSI,TSI,BB_Bant_Durum,EMA_Durumu
2026-08-21 20:50,AKFIS,17.28,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟠 Daralıyor,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 16.54 (%4.3 altta),3.34-3.40 (%80.3 altta),-,,65.99,84.55,0.26,0.65,87.31
2026-08-21 20:50,AKFYE,24.2,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🚀 ASIL SİNYAL: GÜÇLÜ AL (EMA Sıralı + SSL Onay),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 23.81 (%1.6 altta),19.98-22.28 (%7.9 altta),-,,52.83,47.66,-0.46,0,13.68
2026-08-21 20:50,AKGRT,6.27,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 6.29 (%0.4 üstte),-,8.35-8.71 (%33.2 üstte),,30.54,43.92,-0.85,0,-0.38
2026-08-21 20:50,AKHAN,42.16,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 41.50 (%1.6 altta),-,-,,54.91,47.36,0.1,0,999.0
2026-08-21 20:50,AKMGY,276.25,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 271.10 (%1.9 altta),-,-,,65.78,68.7,0.89,0,17.97
2026-08-21 20:50,AKSA,11.15,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 10.99 (%1.4 altta) | EMA5 Direnç: 11.39 (%2.1 üstte),9.21-9.36 (%16.0 altta),-,,36.91,0.0,-0.95,0,1.44
2026-08-21 20:50,AKSEN,82.6,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 74.31 (%10.0 altta) | EMA5 Direnç: 83.60 (%1.2 üstte),-,-,,40.42,45.35,-0.68,0,11.15
2026-08-21 20:50,AKSGY,9.98,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 9.93 (%0.5 altta),-,-,,62.69,77.29,0.72,0,16.12
2026-08-21 20:50,AKSUE,44.34,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 42.64 (%3.8 altta) | EMA5 Direnç: 44.85 (%1.1 üstte),15.59-16.30 (%63.2 altta),-,,48.73,34.88,-0.0,0,38.26
2026-08-21 20:50,AKYHO,2.25,🔴 Düşüş Trendinde,⏳ BEKLE,🔴 ZAYIFLAMA (Zaten Dipte),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.26 (%0.5 üstte),-,3.11-3.26 (%38.2 üstte),,41.21,80.33,0.14,0,-0.47
2026-08-21 20:50,ALARK,106.3,🟢 Yükseliş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 104.87 (%1.3 altta) | EMA5 Direnç: 107.10 (%0.7 üstte),90.70-96.00 (%9.7 altta),114.50-117.00 (%7.7 üstte),,52.96,64.58,0.64,0,8.23
2026-08-21 20:50,ALBRK,8.69,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 8.55 (%1.6 altta),7.48-7.62 (%12.3 altta),8.77-8.99 (%0.9 üstte),,63.9,93.57,0.61,0,5.99
2026-08-21 20:50,ALCAR,693.5,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 700.63 (%1.0 üstte),-,710.00-755.00 (%2.4 üstte),,38.29,48.54,-0.34,0,-1.02
2026-08-21 20:50,ALCTL,122.9,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 126.81 (%3.2 üstte),122.00-129.30 (fiyat bandın içinde!),-,,29.73,1.33,-0.94,0,-3.08
2026-08-21 20:50,ALFAS,42.24,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 41.64 (%1.4 altta) | EMA21 Direnç: 42.37 (%0.3 üstte),35.98-36.78 (%12.9 altta),45.76-47.94 (%8.3 üstte),,47.11,65.98,-0.26,0,1.44
2026-08-21 20:50,ALGYO,3.65,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 3.62 (%0.7 altta) | EMA55 Direnç: 4.08 (%11.7 üstte),-,7.40-7.82 (%102.7 üstte),,51.03,93.87,0.86,0,2.39
2026-08-21 20:50,ALKA,8.47,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 8.35 (%1.4 altta) | EMA55 Direnç: 8.98 (%6.0 üstte),-,10.99-12.35 (%29.8 üstte),,50.37,91.58,0.26,0,2.69
2026-08-21 20:50,ALKIM,15.89,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 15.80 (%0.6 altta) | EMA21 Direnç: 16.00 (%0.7 üstte),-,17.30-18.39 (%8.9 üstte),,45.45,87.85,0.01,0,0.58
2026-08-21 20:50,ALKLC,426.25,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 425.75 (%0.1 altta),66.90-70.55 (%83.4 altta),-,,70.22,54.08,0.73,0,49.96
2026-08-21 20:50,ALTNY,19.21,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 17.83 (%7.2 altta),14.21-14.53 (%24.4 altta),-,,69.85,98.68,0.72,4.99,18.59
2026-08-21 20:50,ALVES,1.89,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 1.84 (%2.9 altta) | EMA21 Direnç: 2.00 (%5.7 üstte),-,3.72-4.08 (%96.8 üstte),,38.62,100.0,-0.65,0,2.97
2026-08-21 20:50,ANELE,145.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 142.13 (%2.0 altta),-,-,,67.33,93.17,0.96,0,126.02
2026-08-21 20:50,ANGEN,9.36,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 9.26 (%1.1 altta) | EMA21 Direnç: 9.40 (%0.4 üstte),-,-,,43.99,100.0,0.27,0,1.08
2026-08-21 20:50,ANHYT,105.3,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 101.48 (%3.6 altta) | EMA5 Direnç: 105.58 (%0.3 üstte),96.95-100.00 (%5.0 altta),-,,45.04,6.46,-0.93,0,3.77
2026-08-21 20:50,ANSGR,28.5,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 28.45 (%0.2 altta),19.30-19.79 (%30.6 altta),-,,54.35,28.06,0.06,0,10.92
2026-08-21 20:50,ARASE,124.2,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 121.10 (%2.5 altta),48.94-50.81 (%59.1 altta),-,,61.52,90.69,0.69,0,33.63
2026-08-21 20:50,ARCLK,92.5,🔴 Düşüş Trendinde,⏳ BEKLE,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 93.11 (%0.7 üstte),-,112.60-116.70 (%21.7 üstte),,29.69,1.88,-0.95,0,-0.65
2026-08-21 20:50,ARDYZ,96.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🟡 RİSKLİ AL (0 Üstü - Hacimsiz),🔴 ZİRVEDE,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 91.92 (%4.2 altta),-,-,,76.37,91.42,0.95,0,85.6
2026-08-21 20:50,ARENA,20.98,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 20.95 (%0.2 altta) | EMA21 Direnç: 21.74 (%3.6 üstte),-,36.02-39.48 (%71.7 üstte),,38.07,93.47,0.76,0,0.16
2026-08-21 20:50,ARFYE,21.46,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 21.96 (%2.3 üstte),-,-,,26.62,12.93,-0.93,0,999.0
2026-08-21 20:50,ARMGD,193.3,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 180.71 (%6.5 altta) | EMA21 Direnç: 197.14 (%2.0 üstte),72.05-78.00 (%59.6 altta),-,,49.06,25.31,0.43,0,60.81
2026-08-21 20:50,ARSAN,3.88,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 3.71 (%4.4 altta),-,4.51-4.96 (%16.2 üstte),,68.9,91.28,0.88,2.72,13.18
2026-08-21 20:50,ARTMS,36.9,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 36.46 (%1.2 altta) | EMA21 Direnç: 38.31 (%3.8 üstte),-,43.50-46.88 (%17.9 üstte),,41.9,16.3,-0.73,0,1.2
2026-08-21 20:50,ARZUM,1.69,🔴 Düşüş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Direnç: 1.70 (%0.8 üstte),-,-,,45.33,72.45,0.81,0,-0.77
2026-08-21 20:50,ASELS,403.25,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 396.64 (%1.6 altta),171.28-177.57 (%56.0 altta),-,,62.68,99.09,0.92,0,27.46
2026-08-21 20:50,ASGYO,11.15,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 11.12 (%0.3 altta) | EMA21 Direnç: 11.22 (%0.7 üstte),10.26-10.48 (%6.0 altta),11.95-13.14 (%7.2 üstte),,45.87,78.74,0.23,0,0.27
2026-08-21 20:50,ASTOR,335.75,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 331.26 (%1.3 altta),271.00-283.75 (%15.5 altta),331.75-363.50 (fiyat bandın içinde!),,58.03,52.52,0.67,0,50.98
2026-08-21 20:50,ASUZU,48.3,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 47.85 (%0.9 altta) | EMA21 Direnç: 49.68 (%2.9 üstte),-,65.72-72.87 (%36.1 üstte),,36.66,86.34,-0.79,0,0.94
2026-08-21 20:50,ATAGY,10.29,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 10.37 (%0.8 üstte),-,13.82-14.20 (%34.3 üstte),,35.29,69.64,-0.74,0,-0.77
2026-08-21 20:50,ATAKP,45.1,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 45.12 (%0.0 üstte),-,59.85-61.24 (%32.7 üstte),,33.35,33.77,-0.92,0,-0.04
2026-08-21 20:50,ATATP,307.75,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🩸 SAT (Zirveden Dönüş),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 303.25 (%1.5 altta),138.94-141.63 (%54.0 altta),-,,66.28,86.83,0.95,0,61.95
2026-08-21 20:50,ATATR,15.24,🔴 Düşüş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,-,🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 15.22 (%0.2 altta) | EMA5 Direnç: 15.29 (%0.3 üstte),-,-,,52.62,83.83,0.84,0,999.0
2026-08-21 20:50,ATEKS,110.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,⚪ Karışık / Testere Piyasası,🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA100 Destek: 108.56 (%1.3 altta) | EMA5 Direnç: 110.40 (%0.4 üstte),79.45-87.90 (%20.1 altta),-,,48.66,75.75,0.65,0,7.27
2026-08-21 20:50,ATLAS,6.51,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 6.50 (%0.2 altta) | EMA21 Direnç: 6.88 (%5.7 üstte),5.80-5.97 (%8.3 altta),-,,35.54,59.14,-0.87,0,0.16
2026-08-21 20:50,ATSYH,120.5,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚪ Karışık / Testere Piyasası,🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 116.52 (%3.3 altta) | EMA5 Direnç: 120.75 (%0.2 üstte),48.64-50.00 (%58.5 altta),-,,54.3,54.97,0.52,0,44.35
2026-08-21 20:50,AVGYO,18.4,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🟡 RİSKLİ AL (0 Üstü - Hacimsiz),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 17.30 (%6.0 altta),9.33-9.58 (%47.9 altta),-,,68.08,87.27,0.96,0.77,32.81
2026-08-21 20:50,AVHOL,36.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,EMA5 Direnç: 36.91 (%2.5 üstte),34.62-35.40 (%1.7 altta),-,,37.04,6.45,-0.42,-0.0,-2.47
2026-08-21 20:50,AVOD,4.04,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 4.00 (%1.0 altta) | EMA55 Direnç: 4.07 (%0.8 üstte),-,4.98-5.45 (%23.3 üstte),,55.01,85.1,0.85,0,2.59
2026-08-21 20:50,AVPGY,52.4,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 51.86 (%1.0 altta) | EMA55 Direnç: 53.45 (%2.0 üstte),46.71-48.43 (%7.6 altta),55.85-57.10 (%6.6 üstte),,51.12,80.55,-0.37,0,1.77
2026-08-21 20:50,AVTUR,12.41,🔴 Düşüş Trendinde,🔴 SAT,-,-,🩸 ASIL SİNYAL: GÜÇLÜ SAT (EMA Çöktü + SSL Onay),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 12.62 (%1.7 üstte),-,17.17-18.25 (%38.4 üstte),,33.54,40.23,-0.4,0,-1.68
2026-08-21 20:50,AYCES,445.25,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 453.28 (%1.8 üstte),405.75-425.50 (%4.4 altta),459.25-503.50 (%3.1 üstte),,35.41,38.98,-0.27,0,-1.77
2026-08-21 20:50,AYDEM,27.6,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),📈 TREND DEVAMI (0 Üstü + Hacim),-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 26.94 (%2.4 altta),-,27.36-28.80 (fiyat bandın içinde!),,63.38,87.36,0.9,0,14.95
2026-08-21 20:50,AYEN,32.4,🔴 Düşüş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 31.19 (%3.7 altta) | EMA5 Direnç: 32.44 (%0.1 üstte),23.60-24.26 (%25.1 altta),-,,44.63,52.73,-0.44,0,3.88
2026-08-21 20:50,AYES,32.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🚀 ASIL SİNYAL: GÜÇLÜ AL (EMA Sıralı + SSL Onay),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 31.68 (%1.0 altta),-,35.06-37.52 (%9.6 üstte),,54.22,86.79,0.57,0,23.48
2026-08-21 20:50,AYGAZ,337.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,🔴 ZİRVEDE,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 324.36 (%3.8 altta),205.50-210.00 (%37.7 altta),-,,76.07,100.0,0.95,0,44.43
2026-08-21 20:50,AZTEK,4.09,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4.21 (%2.9 üstte),-,-,,36.27,2.96,-0.44,0,-2.84
2026-08-21 20:50,BAGFS,26.86,🟢 Yükseliş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 26.46 (%1.5 altta) | EMA100 Direnç: 27.59 (%2.7 üstte),-,35.82-38.88 (%33.4 üstte),,64.5,78.46,0.81,0,6.36
2026-08-21 20:50,BAHKM,125.4,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 124.32 (%0.9 altta),108.20-113.00 (%9.9 altta),120.20-132.00 (fiyat bandın içinde!),,56.03,81.39,0.48,0,23.82
2026-08-21 20:50,BAKAB,41.08,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🚨Fiyat Bandın Altında!,EMA5 Direnç: 43.02 (%4.7 üstte),35.84-38.26 (%6.9 altta),-,,32.87,15.75,-0.59,-1.67,-4.5
2026-08-21 20:50,BALAT,71.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,🩸 ASIL SİNYAL: GÜÇLÜ SAT (EMA Çöktü + SSL Onay),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Direnç: 72.30 (%1.8 üstte),-,108.60-112.20 (%53.0 üstte),,47.49,41.09,-0.2,0,-1.79
2026-08-21 20:50,BALSU,11.4,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 11.13 (%2.4 altta) | EMA21 Direnç: 12.53 (%9.9 üstte),-,24.08-25.07 (%111.3 üstte),,38.56,57.49,-0.8,0,2.45
2026-08-21 20:50,BANVT,155.7,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 156.58 (%0.6 üstte),-,181.80-189.50 (%16.8 üstte),,44.01,45.89,-0.12,0,-0.56
2026-08-21 20:50,BARMA,10.42,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 10.62 (%1.9 üstte),-,-,,12.09,100.0,-0.89,0,-1.84
2026-08-21 20:50,BASCM,13.99,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 13.81 (%1.3 altta) | EMA100 Direnç: 14.10 (%0.8 üstte),-,17.00-18.00 (%21.5 üstte),,58.27,99.69,0.66,0,3.49
2026-08-21 20:50,BASGZ,46.36,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,🚨Fiyat Bandın Üzerinde!,EMA100 Destek: 45.85 (%1.1 altta),-,45.90-47.70 (fiyat bandın içinde!),,59.1,83.95,0.15,0.87,5.64
2026-08-21 20:50,BAYRK,4.38,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Direnç: 4.44 (%1.4 üstte),-,5.05-5.38 (%15.3 üstte),,47.28,55.98,0.74,0,-1.42
2026-08-21 20:50,BEGYO,3.59,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 3.57 (%0.6 altta) | EMA55 Direnç: 3.77 (%5.1 üstte),-,4.47-4.66 (%24.6 üstte),,48.62,100.0,0.9,0,0.7
2026-08-21 20:50,BERA,14.3,🔥 AL (Taze Kırılım),🟢 AL (Trend Onaylı),📈 TREND DEVAMI (0 Üstü + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 13.63 (%4.7 altta) | EMA55 Direnç: 14.53 (%1.6 üstte),-,-,,58.73,96.35,0.75,3.08,5.79
2026-08-21 20:50,BESLR,13.09,🟢 Yükseliş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 13.01 (%0.6 altta) | EMA5 Direnç: 13.25 (%1.2 üstte),-,-,,50.59,76.24,0.81,0,0.65
2026-08-21 20:50,BESTE,33.2,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,-,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 32.18 (%3.1 altta) | EMA5 Direnç: 33.60 (%1.2 üstte),-,-,,53.09,68.0,0.87,0,999.0
2026-08-21 20:50,BETAE,106.7,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 102.45 (%4.0 altta),-,-,,65.25,11.15,-0.02,0,999.0
